2024-04-16_02:30:55.987035, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:53.673953, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:53.842503, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:54.002555, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:54.169053, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:54.325646, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:54.502962, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:54.661361, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:54.838591, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:55.017550, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:55.185333, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:55.344351, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:55.506699, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:55.665903, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:55.856327, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:56.045180, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:56.205485, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:56.381291, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:56.536500, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:56.699084, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:56.869106, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:57.048108, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:57.210538, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:57.367056, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:57.533198, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:57.824607, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:58.010472, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:58.165207, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:58.336339, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:58.506529, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:58.679562, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:58.839897, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:59.017598, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:59.175077, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:59.329669, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:59.511725, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:31:59.671126, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:31:59.844928, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:00.008320, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:00.174221, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:00.344129, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:00.501078, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:00.663163, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:00.828057, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:01.004312, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:01.176300, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:01.339501, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:01.502025, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:01.663047, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:01.839221, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:01.995978, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:02.168156, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:02.328939, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:02.504793, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:02.664061, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:02.839663, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:03.002148, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:03.168293, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:03.459570, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:03.635271, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:03.808917, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:03.974452, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:04.136636, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:04.299488, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:04.465947, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:04.632837, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:04.858633, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:05.090869, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:05.273645, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:05.461448, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:05.617852, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:05.786528, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:05.952951, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:06.116403, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:06.325961, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:06.508954, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:06.659879, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:06.834512, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:06.996941, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:07.153313, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:07.315602, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:07.480306, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:07.637355, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:07.798291, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:07.975811, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:08.136410, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:08.307974, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:08.470884, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:08.630630, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:32:08.806278, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:08.970306, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:09.136641, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:09.434798, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:09.600926, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:09.774243, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:09.935781, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:10.110036, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:10.271936, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:10.437570, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:10.611429, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:10.782266, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:10.947441, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:11.107506, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:11.265625, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:11.433911, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:11.610893, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:11.773068, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:11.937919, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:12.107603, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:12.280696, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:12.441882, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is doubt.
2024-04-16_02:32:12.603929, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:12.767416, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:12.948336, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:13.102289, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:13.297181, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:13.485612, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:13.642696, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:13.800536, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:13.947707, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:14.104935, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:14.279300, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:14.439778, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:14.617692, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:14.775655, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:14.934500, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:15.107064, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:15.400519, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is surprise.
2024-04-16_02:32:15.583247, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:15.747975, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:15.920787, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is disgust.
2024-04-16_02:32:16.088680, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:16.248465, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:16.410634, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:16.577864, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:16.762403, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:16.920438, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is happy.
2024-04-16_02:32:17.102117, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:17.264221, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is happy.
2024-04-16_02:32:17.432293, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:17.617811, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is disgust.
2024-04-16_02:32:17.777501, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:17.943602, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:18.114964, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:18.287903, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:18.448586, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:18.622242, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:18.787791, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:18.942595, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:19.124408, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:19.303911, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is disgust.
2024-04-16_02:32:19.463085, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:19.625177, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is disgust.
2024-04-16_02:32:19.790932, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is disgust.
2024-04-16_02:32:19.948032, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:20.112249, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:20.285667, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:20.468323, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:20.649143, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:20.830725, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:21.118897, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:21.290856, The student is leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:21.446578, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:21.636112, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:21.810366, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:21.970339, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:22.125646, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:22.292744, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:22.464546, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:22.626447, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:22.783194, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:22.946192, The student is leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:23.112061, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:23.281086, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:23.446461, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:23.622110, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:23.779245, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:23.945837, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:24.109615, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:24.284184, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:24.447128, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:24.626135, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:24.778953, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:24.943771, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:25.113352, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:25.279548, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:25.449396, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:25.619991, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:25.785528, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:25.942824, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:26.102711, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:26.264432, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:26.549323, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:26.727339, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:26.888012, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:27.058204, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:27.214436, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:27.387558, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:27.565445, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:27.739591, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:27.910432, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:28.092503, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:28.256948, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:28.436073, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:28.597772, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:28.767529, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:28.966035, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:29.127614, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:29.290812, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:29.455919, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:29.639542, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:29.827357, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:30.003078, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:30.196120, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:30.361819, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:30.524583, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:30.681150, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:30.864271, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:31.052721, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:31.242366, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:31.430447, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:31.594901, The student is not leaning forward, making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:31.790688, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:31.965275, The student is not leaning forward, making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:32.155096, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:32.324777, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:32.505536, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:32.825732, The student is not leaning forward, making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:32.992007, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:33.156464, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:33.311698, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:33.491071, The student is leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:32:33.664678, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:33.820030, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:34.006886, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:34.165438, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:34.349050, The student is not leaning forward, making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:34.525369, The student is not leaning forward, making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:34.714662, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:34.980346, The student is not leaning forward, making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:35.184967, The student is not leaning forward, making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:35.373447, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:35.566607, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:35.733671, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:35.952219, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:36.149362, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:32:36.328843, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
